Date,Time,Station.Code,WDL_SAM_code,Year,Volume.Mesozooplankton.150,Subsample.Volume.Mesozooplankton.150,Volume.Microzooplankton.150,Subsample.Volume.Microzooplankton.150,Volume.Mesozooplankton.50.,Subsample.Volume.Mesozooplankton.50,Volume.Microzooplankton.50,Subsample.Volume.Microzooplankton.50,LabComments,Unable_to_make_micro_tally,Unable_to_make_meso_tally,OrganismID,ZOOP.COUNT,ZOOP.CLASSIFICATION,ZOOP.ORGANISM,ZOOP.LIFE,Entered_by,QAQC_by
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,3,125,Microzooplankton & Nauplii,Copepod nauplii,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,8,108,Cyclopoids,Cyclopoid copepodid,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,131,1,Cyclopoids,Tropocyclops prasinus,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,64,2,Calanoids,Calanoid copepodids,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,27,1,Calanoids,Sinocalanus doerrii adult,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,43,2,Cladocera,Alona,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,35,9,Cladocera,Bosmina,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,36,19,Cladocera,Ceriodaphnia,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,38,43,Cladocera,Chydorus,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,37,13,Cladocera,Daphnia,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,45,5,Cladocera,Macrothrix,,,
12/26/2019,10:15,STTD,ES1219B0502,2001,,,,,62,0.7,62,0.1,none,N,N,46,1,Harpacticoids,Harpacticoids,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,1,314,Microzooplankton & Nauplii,Rotifers,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,3,90,Microzooplankton & Nauplii,Copepod nauplii,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,6,1,Microzooplankton & Nauplii,Ostracods,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,10,4,Cyclopoids,Acanthocyclops vernalis adult,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,8,123,Cyclopoids,Cyclopoid copepodid,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,108,3,Cyclopoids,Diacyclops thomasi,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,106,1,Cyclopoids,Eucyclops pectinifer,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,84,1,Cyclopoids,Microcyclops rubellus,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,64,8,Calanoids,Calanoid copepodids,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,25,3,Calanoids,Eurytemora affinis adult,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,43,14,Cladocera,Alona,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,35,15,Cladocera,Bosmina,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,36,5,Cladocera,Ceriodaphnia,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,38,69,Cladocera,Chydorus,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,37,2,Cladocera,Daphnia,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,94,2,Cladocera,Graptoleberis,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,44,1,Cladocera,Ilyocryptus,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,87,1,Cladocera,Leydigia,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,45,8,Cladocera,Macrothrix,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,89,3,Cladocera,Pleuroxus,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,40,1,Cladocera,Scapholeberis,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,103,1,Cladocera,Simocephalus,,,
1/6/2020,10:19,STTD,ES0120B0006,2010,,,,,69,1.26,69,0.06,none,N,N,46,5,Harpacticoids,Harpacticoids,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,1,326,Microzooplankton & Nauplii,Rotifers,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,3,161,Microzooplankton & Nauplii,Copepod nauplii,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,10,2,Cyclopoids,Acanthocyclops vernalis adult,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,8,116,Cyclopoids,Cyclopoid copepodid,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,84,1,Cyclopoids,Microcyclops rubellus,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,64,9,Calanoids,Calanoid copepodids,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,27,1,Calanoids,Sinocalanus doerrii adult,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,43,19,Cladocera,Alona,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,35,5,Cladocera,Bosmina,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,36,3,Cladocera,Ceriodaphnia,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,38,30,Cladocera,Chydorus,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,37,9,Cladocera,Daphnia,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,87,1,Cladocera,Leydigia,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,45,5,Cladocera,Macrothrix,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,89,3,Cladocera,Pleuroxus,,,
1/27/2020,9:41,STTD,ES0120B009,2009,,,,,55,0.9,55,0.1,High Detritus,N,N,46,2,Harpacticoids,Harpacticoids,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,3,Microzooplankton & Nauplii,Rotifers,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,324,Microzooplankton & Nauplii,Copepod nauplii,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,3,Microzooplankton & Nauplii,Ostracods,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,4,Cyclopoids,Cyclopoid copepodid,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,1,Calanoids,Acartiella sinensis,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,191,Calanoids,Calanoid copepodid,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,8,Calanoids,Pseudodiaptomus fobesi adult,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,1,Cladocera,Bosmina,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,1,Cladocera,Diaphanosoma,,,
7/13/2020,7:08,RVB,,,51,0.21,45,5,,,,,None,N,N,,1,Cladocera,Ilyocryptus,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,13,Microzooplankton & Nauplii,Rotifers,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,286,Microzooplankton & Nauplii,Copepod nauplii,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,6,Microzooplankton & Nauplii,Ostracods,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,9,Cyclopoids,Cyclopoid copepodid,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,2,Cyclopoids,Microcyclops rubellus,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,166,Calanoids,Calanoid copepodid,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,17,Calanoids,Pseudodiaptomus forbesi adult,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,1,Cladocera,Bosmina,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,6,Cladocera,Chydorus,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,2,Cladocera,Diaphanosoma,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,1,Cladocera,Graptoleberis,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,1,Cladocera,Simocephalus,,,
7/13/2020,7:54,RYI,,,49,0.2,44,4,,,,,None,N,N,,1,Harpacticoids,NA,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,22,Microzooplankton & Nauplii,Rotifers,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,3,Microzooplankton & Nauplii,Copepod nauplii,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,9,Microzooplankton & Nauplii,Ostracods,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,2,Cyclopoids,Acanthocyclops vernalis adult,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,107,Cyclopoids,Cyclopoid copepod,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cyclopoids,Diacyclops thomasi,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cyclopoids,Eucyclops pectinifer,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,3,Cyclopoids,Eucyclops spp.,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,2,Cyclopoids,Paracyclops fimbriatus,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,4,Calanoids,Calanoid copepodid,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,3,Cladocera,Alona,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,6,Cladocera,Alonella,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,9,Cladocera,Bosmina,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,5,Cladocera,Camptocercus,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cladocera,Ceriodaphnia,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,12,Cladocera,Chydorus,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cladocera,Disparalona,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,3,Cladocera,Graptoleberis,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,13,Cladocera,Ilyocryptus,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cladocera,Leydigia,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,4,Cladocera,Macrothrix,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,27,Cladocera,Monospilus,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,1,Cladocera,Sida,,,
7/13/2020,9:17,SHR,,,59,5,59,5,,,,,None,Y,N,,4,Harpacticoids,NA,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,51,Microzooplankton & Nauplii,Rotifers,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,142,Microzooplankton & Nauplii,Copepod Nauplii,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,123,Microzooplankton & Nauplii,Ostracods,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,17,Cyclopoids,Cyclopoid copepodid,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,3,Cyclopoids,Eucyclops spp.,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,165,Calanoids,Calanoid copepodid,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,3,Calanoids,Pseudodiaptomus forbesi adult,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,1,Cladocera,Alona,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,1,Cladocera,Bosmina,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,1,Cladocera,Camptocercus,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,15,Cladocera,Chydorus,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,6,Cladocera,Diaphanosoma,,,
7/13/2020,9:27,STTD,,,57,0.4,52,15,,,,,High Detritus,N,N,,1,Harpacticoids,NA,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,288,Microzooplankton & Nauplii,Rotifers,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,12,Microzooplankton & Nauplii,Copepod nauplii,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,9,Microzooplankton & Nauplii,Ostracods,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,3,Cyclopoids,Acanthocyclops vernalis adult,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,64,Cyclopoids,Cyclopoid copepodid,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,2,Cyclopoids,Microcyclops rubellus,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,18,Calanoids,Calanoid copepodid,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,2,Calanoids,Pseudodiaptomus forbesi adult,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,13,Cladocera,Alona,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,3,Cladocera,Bosmina,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,1,Cladocera,Camptocerus,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,10,Cladocera,Chydorus,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,19,Cladocera,Diaphanosoma,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,33,Cladocera,Disparalona,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,19,Cladocera,Ilyocryptus,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,3,Cladocera,Macrothrix,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,6,Cladocera,Moina,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,5,Cladocera,Picripleuroxus,,,
7/14/2020,8:45,I80,,,117,0.67,117,0.96,,,,,High Algae,N,N,,1,Harpacticoids,NA,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,69,Microzooplankton & Nauplii,Rotifers,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,254,Microzooplankton & Nauplii,Copepod nauplii,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,15,Microzooplankton & Nauplii,Ostracods,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,31,Cyclopoids,Cyclopoid copepodid,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,1,Cyclopoids,Eucyclops spp.,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,3,Cyclopoids,Microcyclops rubellus,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,74,Calanoids,Calanoid copepodid,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,1,Calanoids,Pseudodiaptomus forbesi adult,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,37,Cladocera,Bosmina,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,2,Cladocera,Ceriodaphnia,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,3,Cladocera,Chydorus,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,93,Cladocera,Diaphanosoma,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,1,Cladocera,Disparalona,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,5,Cladocera,Ilyocryptus,,,
7/14/2020,10:12,LIS,,,50,2,50,6,,,,,High Algae,N,N,,2,Cladocera,Moina,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,274,Microzooplankton & Nauplii,Rotifers,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,29,Microzooplankton & Nauplii,Copepod nauplii,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,1,Microzooplankton & Nauplii,Ostracods,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,106,Cyclopoids,Cyclopoid copepodid,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,2,Calanoids,Calanoid copepodid,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,2,Calanoids,Leptodiaptomus siciloides,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,2,Cladocera,Alona,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,1,Cladocera,Bosmina,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,69,Cladocera,Ceriodaphnia,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,10,Cladocera,Diaphanosoma,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,2,Cladocera,Disparalona,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,1,Cladocera,Ilyocryptus,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,1,Cladocera,Kurzia,,,
7/14/2020,9:42,RCS,,,51,0.6,51,0.6,,,,,None,N,N,,9,Cladocera,Moina,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,212,Microzooplankton & Nauplii,Rotifers,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,17,Microzooplankton & Nauplii,Copepod nauplii,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,84,Microzooplankton & Nauplii,Ostracods,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,30,Cyclopoids,Cyclopoid copepodid,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,14,Cyclopoids,Ergasilus spp.,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,2,Cyclopoids,Limnoithona tetraspina,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,13,Cladocera,Alona,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,7,Cladocera,Bosmina,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,8,Cladocera,Ceriodaphnia,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,9,Cladocera,Chydorus,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,19,Cladocera,Daphnia,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,114,Cladocera,Diaphanosoma,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,12,Cladocera,Disparalona,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,18,Cladocera,Ilyocryptus,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,1,Cladocera,Moina,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,5,Cladocera,Picripleuroxus,,,
7/14/2020,11:41,RD22,,,56,11,56,37,,,,,None,N,N,,1,Harpacticoids,NA,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,39,Microzooplankton & Nauplii,Rotifers,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,2,Microzooplankton & Nauplii,Copepod nauplii,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,13,Microzooplankton & Nauplii,Ostracods,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,21,Cyclopoids,Cyclopoid copepodid,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,1,Calanoids,Calanoid copepodid,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,1,Cladocera,Alona,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,4,Cladocera,Bosmina,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,2,Cladocera,Camptocerus,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,23,Cladocera,Ceriodaphnia,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,7,Cladocera,Chydorus,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,2,Cladocera,Diaphanosoma,,,
7/14/2020,8:32,RMB,,,39,39,39,39,,,,,None,Y,Y,,27,Cladocera,Disparalona,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,181,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,123,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,47,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,1,Cyclopoids,Acanthocyclops vernalis adult,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,14,Cyclopoids,Cyclopoid copepodid,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,1,Cyclopoids,Macrocyclops albidus,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,160,Calanoids,Calanoid copepodid,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,5,Calanoids,Pseudodiaptomus forbesi adult,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,3,Cladocera,Alona,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,4,Cladocera,Bosmina,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,5,Cladocera,Camptocercus,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,17,Cladocera,Chydorus,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,18,Cladocera,Graptoleberis,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,1,Cladocera,Monospilus,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,2,Cladocera,Picripleuroxus,,,
7/27/2020,11:15,BL5,,,43,1.5,43,9,,,,,None,N,N,,38,Harpacticoids,NA,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,25,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,270,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,13,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,8,Cyclopoids,Cyclopoid copepodid,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,1,Cyclopoids,Microcyclops rubellus,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,236,Calanoids,Calanoid copepodid,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,7,Calanoids,Pseudodiaptomus forbesi adult,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,1,Cladocera,Daphnia,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,1,Cladocera,Diaphanosoma,,,
7/27/2020,10:40,LIB,,,57,0.2,57,10.7,,,,,None,N,N,,1,Cladocera,Graptoleberis,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,7,Microzooplankton & Nauplii,Rotifers,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,346,Microzooplankton & Nauplii,Copepod nauplii,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,4,Microzooplankton & Nauplii,Ostracods,,,
7/27/2020,9:00,RVB,,,41,0.1,45,4,,,,,None,N,N,,1,Cyclopoids,Cyclopoid copepodid,,,
